product_name,ingredient,interaction_count,top_interaction_types
"SIPLONE %0.3 GOZ DAMLASI, COZELTI (5 ML, 1 SISE) (FLOXIMED %0.3 GOZ DAMLASI, COZELTI (5 ML, 1 SISE))",ciprofloxacin,447,"QTc-prolonging activities, neuroexcitatory activities, risk or severity of adverse effects"
SIPRAKTIN 2 MG/5 ML 240 ML SURUP,cyproheptadine,303,"risk or severity of adverse effects, central nervous system depressant (CNS depressant) activities, therapeutic efficacy"
"SIPROGUT % 0,3 GOZ DAMLASI, COZELTI (5 ML)",ciprofloxacin,447,"QTc-prolonging activities, neuroexcitatory activities, risk or severity of adverse effects"
"SIPROGUT %0,3 KULAK DAMLASI, COZELTI (5 ML)",ciprofloxacin,447,"QTc-prolonging activities, neuroexcitatory activities, risk or severity of adverse effects"
"SIPROSAN 500 MG FILM KAPLI TABLET, 14 ADET",ciprofloxacin,447,"QTc-prolonging activities, neuroexcitatory activities, risk or severity of adverse effects"
SIRDALUD 2 MG 30 TB,tizanidine,562,"risk or severity of adverse effects, serum concentration, QTc-prolonging activities"
SIROKSIL TIRNAK CILASI SETI,ciclopirox,69,"therapeutic efficacy, serum concentration, metabolism"
SIVEX 50 GR LOSYON,sulfacetamide,4,"risk or severity of adverse effects, therapeutic efficacy"
SNOXX 5 MG FILM KAPLI TABLET (30 TABLET),linagliptin,227,"serum concentration, therapeutic efficacy, risk or severity of adverse effects"
"SODYUM BIKAR. %8,4 INF ICIN COZ ICEREN 10 AMP",sodium bicarbonate,162,"absorption, bioavailability, serum concentration"
SODYUM BIKARB MOLAR %8.4 10 ML 10 AMP (BIOSEL),sodium bicarbonate,162,"absorption, bioavailability, serum concentration"
SODYUM BIKARB MOLAR %8.4 10 ML 10 AMP (GALEN),sodium bicarbonate,162,"absorption, bioavailability, serum concentration"
SOFEXAN 200 MG FILM KAPLI TABLET,sorafenib,411,"metabolism, serum concentration, QTc-prolonging activities"
SOLERAT %5 + %1.5 + %1.5 JEL,lidocaine,572,"metabolism, risk or severity of adverse effects, serum concentration"
SOLFESIRE 10 MG 30 FTB,solifenacin,294,"metabolism, risk or severity of adverse effects, QTc-prolonging activities"
SOLIAN 200 MG 60 TB,amisulpride,325,"risk or severity of adverse effects, antipsychotic activities, central nervous system depressant (CNS depressant) activities"
SOLIAN 400 MG 30 FTB,amisulpride,325,"risk or severity of adverse effects, antipsychotic activities, central nervous system depressant (CNS depressant) activities"
SOLIFAS 10 MG 30 FTB,solifenacin,294,"metabolism, risk or severity of adverse effects, QTc-prolonging activities"
SOLIFAS 5 MG 30 FTB,solifenacin,294,"metabolism, risk or severity of adverse effects, QTc-prolonging activities"
SOLIRON 10 MG 30 FILM TABLET,solifenacin,294,"metabolism, risk or severity of adverse effects, QTc-prolonging activities"
SOLIRON 5 MG 30 FTB,solifenacin,294,"metabolism, risk or severity of adverse effects, QTc-prolonging activities"
SOLOPINA 100 MG FILM KAPLI TABLET (40 TABLET),pinaverium,132,"risk or severity of hypotension, therapeutic efficacy, metabolism"
SOLOPINA 100 MG FILM KAPLI TABLET (80 TABLET),pinaverium,132,"risk or severity of hypotension, therapeutic efficacy, metabolism"
SOLOPINA 50 MG FILM KAPLI TABLET (40 TABLET),pinaverium,132,"risk or severity of hypotension, therapeutic efficacy, metabolism"
SOLOPINA 50 MG FILM KAPLI TABLET (80 TABLET),pinaverium,132,"risk or severity of hypotension, therapeutic efficacy, metabolism"
SOMATULINE AUTOGEL 120 MG UZATILMIS SALIMLI ENJ COZ ICEREN KULL HAZIR SIRINGA,lanreotide,93,"bradycardic activities, therapeutic efficacy, hypoglycemic activities"
SOMATULINE AUTOGEL 60 MG UZATILMIS SALIMLI ENJ COZ ICEREN KULL HAZIR SIRINGA,lanreotide,93,"bradycardic activities, therapeutic efficacy, hypoglycemic activities"
SOMATULINE AUTOGEL 90 MG UZATILMIS SALIMLI ENJ COZ ICEREN KULL HAZIR SIRINGA,lanreotide,93,"bradycardic activities, therapeutic efficacy, hypoglycemic activities"
SOTACAR 245 MG 30 FTB,tenofovir disoproxil,271,"metabolism, risk or severity of adverse effects, serum concentration"
SPASMEX 30 MG 50 FTB,trospium,124,"risk or severity of adverse effects, therapeutic efficacy, serum concentration"
SPAZBEN 10 MG FILM KAPLI TABLET (30 TABLET),cyclobenzaprine,433,"risk or severity of adverse effects, metabolism, serum concentration"
SPAZBEN 5 MG FILM KAPLI TABLET (30 TABLET),cyclobenzaprine,433,"risk or severity of adverse effects, metabolism, serum concentration"
SPAZMOTEK 20MG/ML 1 ML 6 AMP,butylscopolamine,119,"risk or severity of adverse effects, therapeutic efficacy, serum concentration"
SPRYCEL 20 MG 60 FTB,dasatinib,666,"serum concentration, anticoagulant activities, absorption"
SPRYCEL 50 MG 60 FTB,dasatinib,666,"serum concentration, anticoagulant activities, absorption"
SPRYCEL 70 MG 60 FTB,dasatinib,666,"serum concentration, anticoagulant activities, absorption"
SPRYTINIB 100 MG 30 FILM KAPLI TABLET,dasatinib,666,"serum concentration, anticoagulant activities, absorption"
SPRYTINIB 50 MG FILM KAPLI TABLET (30 TABLET),dasatinib,666,"serum concentration, anticoagulant activities, absorption"
SPYLACTON 100 MG FILM KAPLI TABLET (16 FILM TABLET),spironolactone,384,"risk or severity of adverse effects, antihypertensive activities, vasoconstricting activities"
SPYLACTON 25 MG FILM KAPLI TABLET (20 FILM TABLET),spironolactone,384,"risk or severity of adverse effects, antihypertensive activities, vasoconstricting activities"
STABLON 12.5 MG 60 TB,tianeptine,180,"risk or severity of adverse effects, serum concentration, antihypertensive activities"
STAFINE %1 VISKOZ 5 GR GOZ DAMLASI,fusidic acid,538,"serum concentration, excretion rate of higher serum level, risk or severity of adverse effects"
STAFINE %2 KREM,fusidic acid,538,"serum concentration, excretion rate of higher serum level, risk or severity of adverse effects"
STAFINE %2 MERHEM (15 G),fusidic acid,538,"serum concentration, excretion rate of higher serum level, risk or severity of adverse effects"
STAFINE 500 MG 15 FTB,fusidic acid,538,"serum concentration, excretion rate of higher serum level, risk or severity of adverse effects"
STAGE 10 MG 28 FTB,rosuvastatin,356,"serum concentration, metabolism, risk or severity of rhabdomyolysis"
STAGE 20 MG 28 FTB,rosuvastatin,356,"serum concentration, metabolism, risk or severity of rhabdomyolysis"
STAMIC 40 MG 28 ENTERIK KAPLI TB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
"STIDERM % 1,5/ % 1,5/ % 5 JEL (30 G)",lidocaine,572,"metabolism, risk or severity of adverse effects, serum concentration"
STILEX 30 GR JEL,lidocaine,572,"metabolism, risk or severity of adverse effects, serum concentration"
STILIZAN 1 MG KAPLI TABLET (30 DRAJE),trifluoperazine,533,"risk or severity of adverse effects, antihypertensive activities, vasoconstricting activities"
STILIZAN 2 MG KAPLI TABLET (30 DRAJE),trifluoperazine,533,"risk or severity of adverse effects, antihypertensive activities, vasoconstricting activities"
STILIZAN 5 MG KAPLI TABLET (30 DRAJE),trifluoperazine,533,"risk or severity of adverse effects, antihypertensive activities, vasoconstricting activities"
STIVARGA 40 MG 84 FTB,regorafenib,166,"serum concentration, metabolism, bradycardic activities"
STRATTERA 4 MG/ML ORAL ÇÖZELTI,atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
SUBMEX 10 MG/0.4 ML ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR SIRINGA (1 SIRINGA),methotrexate,168,"serum concentration, risk or severity of adverse effects, therapeutic efficacy"
SUBMEX 15 MG/0.6 ML ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR SIRINGA (1 SIRINGA),methotrexate,168,"serum concentration, risk or severity of adverse effects, therapeutic efficacy"
SUBMEX 20 MG/0.8 ML ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR SIRINGA (1 SIRINGA),methotrexate,168,"serum concentration, risk or severity of adverse effects, therapeutic efficacy"
SUBMEX 25 MG/ ML ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR SIRINGA (1 SIRINGA),methotrexate,168,"serum concentration, risk or severity of adverse effects, therapeutic efficacy"
SUDAFED 30 MG/5 ML 150 ML SURUP,pseudoephedrine,360,"sedative activities, metabolism, stimulatory activities"
SUDAFED 60 MG 30 TB,pseudoephedrine,360,"sedative activities, metabolism, stimulatory activities"
SUGACENT 200 MG/2 ML IV ENJEKSIYONLUK COZELTI (10 FLAKON),sugammadex,43,"anticoagulant activities, serum concentration, therapeutic efficacy"
SUGAVER 200 MG/2 ML I.V. ENJEKSIYONLUK COZELTI (10 AMPUL),sugammadex,43,"anticoagulant activities, serum concentration, therapeutic efficacy"
SUGVIDA 10 MG 28 FILM KAPLI TABLET,prasugrel,204,"metabolism, anticoagulant activities, serum concentration"
SULCID 250 MG/5 ML ORAL SUSPANSIYON HAZ. ICIN KURU TOZ 100 ML,sultamicillin,27,"serum concentration, therapeutic efficacy, anticoagulant activities"
SULCID 250MG/5 ML 40 ML SUSP,sultamicillin,27,"serum concentration, therapeutic efficacy, anticoagulant activities"
SULCID 250MG/5 ML 70 ML SUSP,sultamicillin,27,"serum concentration, therapeutic efficacy, anticoagulant activities"
SULCID 375 MG 10 FTB,sultamicillin,27,"serum concentration, therapeutic efficacy, anticoagulant activities"
SULCID 375 MG 14 FTB,sultamicillin,27,"serum concentration, therapeutic efficacy, anticoagulant activities"
SULCID 375 MG 20 FTB,sultamicillin,27,"serum concentration, therapeutic efficacy, anticoagulant activities"
SULCID 750 MG 10 FTB,sultamicillin,27,"serum concentration, therapeutic efficacy, anticoagulant activities"
SULCID 750 MG 14 FTB,sultamicillin,27,"serum concentration, therapeutic efficacy, anticoagulant activities"
"SULFAFUR % 10 KREM, 30 GRAM",sulfacetamide,4,"risk or severity of adverse effects, therapeutic efficacy"
SULFAZINK FORT 30 MG/5 ML SURUP,zinc sulfate,1,serum concentration
SULIDEXPOL %3 JEL (30 GRAM),nimesulide,494,"risk or severity of adverse effects, therapeutic efficacy, risk or severity of hypotension"
SULIDIN % 1 TOPIKAL JEL 30 G,nimesulide,494,"risk or severity of adverse effects, therapeutic efficacy, risk or severity of hypotension"
SULIDIN PLUS %1 + %5 LIKIT JEL 50 G,nimesulide,494,"risk or severity of adverse effects, therapeutic efficacy, risk or severity of hypotension"
SULINEX 150 MG XR 28 TB,venlafaxine,970,"metabolism, risk or severity of adverse effects, serum concentration"
SULINEX 225 MG XR 28 TB,venlafaxine,970,"metabolism, risk or severity of adverse effects, serum concentration"
"SULINEX 37,5 MG XR 28 TB",venlafaxine,970,"metabolism, risk or severity of adverse effects, serum concentration"
SULINEX 75 MG XR 28 TB,venlafaxine,970,"metabolism, risk or severity of adverse effects, serum concentration"
SULJEL JEL % 3 30 GR JEL,nimesulide,494,"risk or severity of adverse effects, therapeutic efficacy, risk or severity of hypotension"
"SULJEL PLUS %1+%5 JEL, 50 G",nimesulide,494,"risk or severity of adverse effects, therapeutic efficacy, risk or severity of hypotension"
SULPIR 50 MG 30 KAP,sulpiride,418,"risk or severity of adverse effects, antipsychotic activities, anticholinergic activities"
"SUNO 12,5 MG 28 SERT KAPSUL",sunitinib,294,"hypoglycemic activities, metabolism, QTc-prolonging activities"
SUNO 25 MG SERT KAPSUL (28 KAPSUL),sunitinib,294,"hypoglycemic activities, metabolism, QTc-prolonging activities"
"SUNO 37,5 MG 28 SERT KAPSUL",sunitinib,294,"hypoglycemic activities, metabolism, QTc-prolonging activities"
SUNO 50 MG 14 SERT KAPSUL,sunitinib,294,"hypoglycemic activities, metabolism, QTc-prolonging activities"
"SUNUBIS 12,5 MG SERT KAPSUL (28 KAPSUL)",sunitinib,294,"hypoglycemic activities, metabolism, QTc-prolonging activities"
SUNUBIS 25 MG SERT KAPSUL (28 KAPSUL),sunitinib,294,"hypoglycemic activities, metabolism, QTc-prolonging activities"
SUNUBIS 50 MG SERT KAPSUL (14 KAPSUL),sunitinib,294,"hypoglycemic activities, metabolism, QTc-prolonging activities"
SUPRAFEN 400 MG 100 FTB,ibuprofen,424,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
SUPRAFEN 400 MG 20 FTB,ibuprofen,424,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
SUPRAFEN 400 MG 30 FTB,ibuprofen,424,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
SUPRAX 100 MG/5 ML 100 ML SUSP,cefixime,19,"nephrotoxic activities, anticoagulant activities, therapeutic efficacy"
SUPRAX 100 MG/5 ML 50 ML SUSP,cefixime,19,"nephrotoxic activities, anticoagulant activities, therapeutic efficacy"
SUPRAX 400 MG 10 FTB,cefixime,19,"nephrotoxic activities, anticoagulant activities, therapeutic efficacy"
SUPRAX 400 MG 5 FTB,cefixime,19,"nephrotoxic activities, anticoagulant activities, therapeutic efficacy"
SUPRAX-DT 400 MG DAGILABILIR TABLET (10 TABLET),cefixime,19,"nephrotoxic activities, anticoagulant activities, therapeutic efficacy"
SUPRAX-DT 400 MG DAGILABILIR TABLET (5 TABLET),cefixime,19,"nephrotoxic activities, anticoagulant activities, therapeutic efficacy"
SURGAM 300 MG 20 TB,tiaprofenic acid,343,"risk or severity of adverse effects, therapeutic efficacy, antihypertensive activities"
SURGAM RETARD 300 MG 20 TB,tiaprofenic acid,343,"risk or severity of adverse effects, therapeutic efficacy, antihypertensive activities"
SUSTANON 250 MG/ML ENJEKSIYONLUK COZELTI,testosterone,264,"metabolism, serum concentration, fluid retaining activities"
"SUTENT 12,5 MG 28 KAP",sunitinib,294,"hypoglycemic activities, metabolism, QTc-prolonging activities"
SUTENT 25 MG 28 KAP,sunitinib,294,"hypoglycemic activities, metabolism, QTc-prolonging activities"
"SUTENT 37,5 MG 28 KAPSUL",sunitinib,294,"hypoglycemic activities, metabolism, QTc-prolonging activities"
SUTENT 50 MG 14 KAP,sunitinib,294,"hypoglycemic activities, metabolism, QTc-prolonging activities"
"SUTESGO 12,5 MG SERT KAPSUL (28 KAPSUL)",sunitinib,294,"hypoglycemic activities, metabolism, QTc-prolonging activities"
"SUTESGO 37,5 MG SERT KAPSUL (28 KAPSUL)",sunitinib,294,"hypoglycemic activities, metabolism, QTc-prolonging activities"
SUTESGO 50 MG SERT KAPSUL (14 KAPSUL),sunitinib,294,"hypoglycemic activities, metabolism, QTc-prolonging activities"
SUTRIL NEO 10 MG UZATILMIS SALIMLI TB (30 TB),torasemide,550,"hypotensive activities, risk or severity of adverse effects, therapeutic efficacy"
SUTRIL NEO 5 MG UZATILMIS SALIMLI TB (30 TB),torasemide,550,"hypotensive activities, risk or severity of adverse effects, therapeutic efficacy"
SYMRA 150 MG 56 KAP,pregabalin,345,"therapeutic efficacy, risk or severity of heart failure, central nervous system depressant (CNS depressant) activities"
SYMRA 225 MG 56 KAPSUL,pregabalin,345,"therapeutic efficacy, risk or severity of heart failure, central nervous system depressant (CNS depressant) activities"
SYMRA 25 MG 56 TB,pregabalin,345,"therapeutic efficacy, risk or severity of heart failure, central nervous system depressant (CNS depressant) activities"
SYMRA 300 MG SERT KAPSUL (56 KAPSUL),pregabalin,345,"therapeutic efficacy, risk or severity of heart failure, central nervous system depressant (CNS depressant) activities"
SYMRA 75 MG 14 KAPSUL,pregabalin,345,"therapeutic efficacy, risk or severity of heart failure, central nervous system depressant (CNS depressant) activities"
SYMRA 75 MG 56 KAPSUL,pregabalin,345,"therapeutic efficacy, risk or severity of heart failure, central nervous system depressant (CNS depressant) activities"
"TACROLIN %0,03 MERHEM (30 GR)",tacrolimus,432,"metabolism, immunosuppressive activities, serum concentration"
"TACROLIN %0,1 MERHEM (30 GR)",tacrolimus,432,"metabolism, immunosuppressive activities, serum concentration"
"TADACİA 20MG FİLM KAPLI TABLET, 4 ADET",tadalafil,285,"antihypertensive activities, serum concentration, hypotensive activities"
"TADACİA 5 MG FİLM KAPLI TABLET, 14 ADET",tadalafil,285,"antihypertensive activities, serum concentration, hypotensive activities"
"TADACİA 5 MG FİLM KAPLI TABLET, 28 ADET",tadalafil,285,"antihypertensive activities, serum concentration, hypotensive activities"
TADARTER 20 MG FILM KAPLI TABLET (60 TABLET),tadalafil,285,"antihypertensive activities, serum concentration, hypotensive activities"
"TADLIS 20 MG EFERVESAN TABLET, 4 ADET",tadalafil,285,"antihypertensive activities, serum concentration, hypotensive activities"
TADOLAK FORT 400 MG 14 FTB,etodolac,397,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
TADOLAK FORT 500 MG 14 FTB,etodolac,397,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
TADOLAK SR 600 MG UZATILMIS SALIMLI FILM KAPLI TABLET (10 TABLET),etodolac,397,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
"TADON 5 MG FİLM KAPLI TABLET, 14 ADET",tadalafil,285,"antihypertensive activities, serum concentration, hypotensive activities"
"TADON 5 MG FİLM KAPLI TABLET, 28 ADET",tadalafil,285,"antihypertensive activities, serum concentration, hypotensive activities"
TAFINLAR 50 MG 120 KAP,dabrafenib,716,"serum concentration, QTc-prolonging activities, therapeutic efficacy"
TAFINLAR 75 MG 120 KAP,dabrafenib,716,"serum concentration, QTc-prolonging activities, therapeutic efficacy"
TAGLIN 50 MG 56 TABLET,vildagliptin,172,"therapeutic efficacy, serum concentration, hypoglycemic activities"
TAGRISSO 40 MG 28 FILM KAPLI TABLET,osimertinib,599,"serum concentration, cardiotoxic activities"
TAGRISSO 80 MG 28 FILM KAPLI TABLET,osimertinib,599,"serum concentration, cardiotoxic activities"
TAKSEN 100 MG/17 ML IV ENJEKSIYONLUK COZELTI,paclitaxel,519,"risk or severity of adverse effects, metabolism, serum concentration"
TAKSEN 150 MG/25 ML IV ENJEKSIYONLUK COZELTI,paclitaxel,519,"risk or severity of adverse effects, metabolism, serum concentration"
TAKSEN 30 MG/5 ML IV ENJEKSIYONLUK COZELTI,paclitaxel,519,"risk or severity of adverse effects, metabolism, serum concentration"
TAKSEN 300 MG/50 ML IV ENJEKSIYONLUK COZELTI,paclitaxel,519,"risk or severity of adverse effects, metabolism, serum concentration"
