drug1_id,drug2_id,drug1_name,drug2_name,interaction_type
DB01119,DB01580,Diazoxide,Oxprenolol,hypotensive activities
DB01119,DB02638,Diazoxide,Terlipressin,hypotensive activities
DB01119,DB04846,Diazoxide,Celiprolol,hypotensive activities
DB01119,DB04861,Diazoxide,Nebivolol,hypotensive activities
DB01119,DB04948,Diazoxide,Lofexidine,hypotensive activities
DB01119,DB06694,Diazoxide,Xylometazoline,hypotensive activities
DB01119,DB06712,Diazoxide,Nilvadipine,hypotensive activities
DB01119,DB06826,Diazoxide,Unoprostone,hypotensive activities
DB01119,DB08808,Diazoxide,Bupranolol,hypotensive activities
DB01119,DB09026,Diazoxide,Aliskiren,hypotensive activities
DB01119,DB09070,Diazoxide,Tibolone,hypotensive activities
DB01119,DB09220,Diazoxide,Nicorandil,hypotensive activities
DB01119,DB09235,Diazoxide,Efonidipine,hypotensive activities
DB01119,DB09236,Diazoxide,Lacidipine,hypotensive activities
DB01119,DB09238,Diazoxide,Manidipine,hypotensive activities
DB01119,DB09477,Diazoxide,Enalaprilat,hypotensive activities
DB01119,DB11362,Diazoxide,Selexipag,hypotensive activities
DB01119,DB01180,Diazoxide,Rescinnamine,hypotensive activities
DB01119,DB06268,Diazoxide,Sitaxentan,hypotensive activities
DB01119,DB06403,Diazoxide,Ambrisentan,hypotensive activities
DB01119,DB08931,Diazoxide,Riociguat,hypotensive activities
DB01119,DB08932,Diazoxide,Macitentan,hypotensive activities
DB01119,DB01320,Diazoxide,Fosphenytoin,serum concentration
DB01119,DB01392,Diazoxide,Yohimbine,antihypertensive activities
DB01120,DB01132,Gliclazide,Pioglitazone,hypoglycemic activities
DB01120,DB09198,Gliclazide,Lobeglitazone,hypoglycemic activities
DB01120,DB01261,Gliclazide,Sitagliptin,hypoglycemic activities
DB01120,DB04876,Gliclazide,Vildagliptin,hypoglycemic activities
DB01120,DB06203,Gliclazide,Alogliptin,hypoglycemic activities
DB01120,DB06335,Gliclazide,Saxagliptin,hypoglycemic activities
DB01120,DB08882,Gliclazide,Linagliptin,hypoglycemic activities
DB01120,DB09265,Gliclazide,Lixisenatide,hypoglycemic activities
DB01120,DB13928,Gliclazide,Semaglutide,hypoglycemic activities
DB01120,DB08912,Gliclazide,Dabrafenib,serum concentration
DB01120,DB06292,Gliclazide,Dapagliflozin,hypoglycemic activities
DB01120,DB08907,Gliclazide,Canagliflozin,hypoglycemic activities
DB01120,DB09038,Gliclazide,Empagliflozin,hypoglycemic activities
DB01120,DB01241,Gliclazide,Gemfibrozil,metabolism
DB01120,DB09118,Gliclazide,Stiripentol,metabolism
DB01120,DB01320,Gliclazide,Fosphenytoin,metabolism
DB01120,DB01601,Gliclazide,Lopinavir,metabolism
DB01120,DB01174,Gliclazide,Phenobarbital,metabolism
DB01120,DB01201,Gliclazide,Rifapentine,metabolism
DB01120,DB01124,Gliclazide,Tolbutamide,metabolism
DB01120,DB06595,Gliclazide,Midostaurin,metabolism
DB01120,DB09167,Gliclazide,Dosulepin,metabolism
DB01120,DB14033,Gliclazide,Acetyl sulfisoxazole,metabolism
DB01120,DB11672,Gliclazide,Curcumin,metabolism
DB01120,DB09124,Gliclazide,Medrogestone,serum concentration
DB01120,DB11827,Gliclazide,Ertugliflozin,hypoglycemic activities
DB01120,DB01166,Gliclazide,Cilostazol,serum concentration
DB01120,DB11901,Gliclazide,Apalutamide,serum concentration
DB01120,DB09280,Gliclazide,Lumacaftor,serum concentration
DB01120,DB09063,Gliclazide,Ceritinib,serum concentration
DB01120,DB01393,Gliclazide,Bezafibrate,hypoglycemic activities
DB01120,DB08983,Gliclazide,Etofibrate,hypoglycemic activities
DB01120,DB13873,Gliclazide,Fenofibric acid,hypoglycemic activities
DB01120,DB09064,Gliclazide,Ciprofibrate,hypoglycemic activities
DB01120,DB01418,Gliclazide,Acenocoumarol,anticoagulant activities
DB01120,DB13136,Gliclazide,Fluindione,anticoagulant activities
DB01120,DB08933,Gliclazide,Luliconazole,serum concentration
DB01120,DB01268,Gliclazide,Sunitinib,hypoglycemic activities
DB01120,DB06663,Gliclazide,Pasireotide,hypoglycemic activities
DB01120,DB06791,Gliclazide,Lanreotide,hypoglycemic activities
DB01120,DB01247,Gliclazide,Isocarboxazid,hypoglycemic activities
DB01120,DB01367,Gliclazide,Rasagiline,hypoglycemic activities
DB01120,DB01626,Gliclazide,Pargyline,hypoglycemic activities
DB01120,DB09244,Gliclazide,Pirlindole,hypoglycemic activities
DB01120,DB09245,Gliclazide,Toloxatone,hypoglycemic activities
DB01120,DB09241,Gliclazide,Methylene blue,hypoglycemic activities
DB01120,DB01168,Gliclazide,Procarbazine,hypoglycemic activities
DB01120,DB09270,Gliclazide,Ubidecarenone,therapeutic efficacy
DB01120,DB01171,Gliclazide,Moclobemide,metabolism
DB01120,DB06414,Gliclazide,Etravirine,metabolism
DB01120,DB06413,Gliclazide,Armodafinil,metabolism
DB01120,DB09119,Gliclazide,Eslicarbazepine acetate,metabolism
DB01120,DB05812,Gliclazide,Abiraterone,metabolism
DB01120,DB09120,Gliclazide,Zucapsaicin,metabolism
DB01120,DB12332,Gliclazide,Rucaparib,metabolism
DB01120,DB08816,Gliclazide,Ticagrelor,metabolism
DB01120,DB05219,Gliclazide,Crisaborole,metabolism
DB01120,DB01685,Gliclazide,Topiroxostat,metabolism
DB01120,DB09238,Gliclazide,Manidipine,metabolism
DB01120,DB01137,Gliclazide,Levofloxacin,hypoglycemic activities
DB01120,DB01155,Gliclazide,Gemifloxacin,hypoglycemic activities
DB01120,DB01208,Gliclazide,Sparfloxacin,hypoglycemic activities
DB01120,DB04576,Gliclazide,Fleroxacin,hypoglycemic activities
DB01120,DB01165,Gliclazide,Ofloxacin,hypoglycemic activities
DB01120,DB01149,Gliclazide,Nefazodone,hypoglycemic activities
DB01120,DB06700,Gliclazide,Desvenlafaxine,hypoglycemic activities
DB01120,DB04896,Gliclazide,Milnacipran,hypoglycemic activities
DB01120,DB08918,Gliclazide,Levomilnacipran,hypoglycemic activities
DB01120,DB01175,Gliclazide,Escitalopram,hypoglycemic activities
DB01120,DB01324,Gliclazide,Polythiazide,therapeutic efficacy
DB01120,DB01325,Gliclazide,Quinethazone,therapeutic efficacy
DB01120,DB13532,Gliclazide,Cyclopenthiazide,therapeutic efficacy
DB01120,DB01169,Gliclazide,Arsenic trioxide,therapeutic efficacy
DB01120,DB01224,Gliclazide,Quetiapine,therapeutic efficacy
DB01120,DB01232,Gliclazide,Saquinavir,therapeutic efficacy
DB01120,DB01234,Gliclazide,Dexamethasone,therapeutic efficacy
DB01120,DB01238,Gliclazide,Aripiprazole,therapeutic efficacy
DB01120,DB01264,Gliclazide,Darunavir,therapeutic efficacy
DB01120,DB01267,Gliclazide,Paliperidone,therapeutic efficacy
DB01120,DB01319,Gliclazide,Fosamprenavir,therapeutic efficacy
DB01120,DB01357,Gliclazide,Mestranol,therapeutic efficacy
DB01120,DB01380,Gliclazide,Cortisone acetate,therapeutic efficacy
DB01120,DB01395,Gliclazide,Drospirenone,therapeutic efficacy
DB01120,DB01403,Gliclazide,Methotrimeprazine,therapeutic efficacy
DB01120,DB01406,Gliclazide,Danazol,therapeutic efficacy
DB01120,DB01590,Gliclazide,Everolimus,therapeutic efficacy
DB01120,DB01621,Gliclazide,Pipotiazine,therapeutic efficacy
DB01120,DB02546,Gliclazide,Vorinostat,therapeutic efficacy
DB01120,DB04574,Gliclazide,Estrone sulfate,therapeutic efficacy
DB01120,DB04839,Gliclazide,Cyproterone acetate,therapeutic efficacy
DB01120,DB04868,Gliclazide,Nilotinib,therapeutic efficacy
DB01120,DB04946,Gliclazide,Iloperidone,therapeutic efficacy
DB01120,DB06216,Gliclazide,Asenapine,therapeutic efficacy
DB01120,DB06287,Gliclazide,Temsirolimus,therapeutic efficacy
DB01120,DB06788,Gliclazide,Histrelin,therapeutic efficacy
DB01120,DB06789,Gliclazide,Hydroxyprogesterone caproate,therapeutic efficacy
DB01120,DB06825,Gliclazide,Triptorelin,therapeutic efficacy
DB01120,DB08815,Gliclazide,Lurasidone,therapeutic efficacy
DB01120,DB09009,Gliclazide,Articaine,therapeutic efficacy
DB01120,DB09123,Gliclazide,Dienogest,therapeutic efficacy
DB01120,DB09128,Gliclazide,Brexpiprazole,therapeutic efficacy
DB01120,DB01185,Gliclazide,Fluoxymesterone,hypoglycemic activities
DB01120,DB01420,Gliclazide,Testosterone propionate,hypoglycemic activities
DB01120,DB13943,Gliclazide,Testosterone cypionate,hypoglycemic activities
DB01120,DB13944,Gliclazide,Testosterone enanthate,hypoglycemic activities
DB01120,DB13946,Gliclazide,Testosterone undecanoate,hypoglycemic activities
DB01120,DB06412,Gliclazide,Oxymetholone,hypoglycemic activities
DB01120,DB06718,Gliclazide,Stanozolol,hypoglycemic activities
DB01120,DB06710,Gliclazide,Methyltestosterone,hypoglycemic activities
DB01120,DB08804,Gliclazide,Nandrolone decanoate,hypoglycemic activities
DB01120,DB01251,Gliclazide,Gliquidone,hypoglycemic activities
DB01120,DB01252,Gliclazide,Mitiglinide,hypoglycemic activities
DB01120,DB01278,Gliclazide,Pramlintide,hypoglycemic activities
DB01120,DB04878,Gliclazide,Voglibose,hypoglycemic activities
DB01120,DB01250,Gliclazide,Olsalazine,hypoglycemic activities
DB01120,DB06807,Gliclazide,Phenyl aminosalicylate,hypoglycemic activities
DB01120,DB09543,Gliclazide,Methyl salicylate,hypoglycemic activities
DB01120,DB11079,Gliclazide,Trolamine salicylate,hypoglycemic activities
DB01120,DB04339,Gliclazide,Carbocisteine,risk or severity of adverse effects
DB01120,DB01136,Gliclazide,Carvedilol,hypoglycemic activities
DB01120,DB01193,Gliclazide,Acebutolol,hypoglycemic activities
DB01120,DB01203,Gliclazide,Nadolol,hypoglycemic activities
DB01120,DB01210,Gliclazide,Levobunolol,hypoglycemic activities
DB01120,DB01214,Gliclazide,Metipranolol,hypoglycemic activities
DB01120,DB04861,Gliclazide,Nebivolol,hypoglycemic activities
DB01120,DB01295,Gliclazide,Bevantolol,hypoglycemic activities
DB01120,DB01297,Gliclazide,Practolol,hypoglycemic activities
DB01120,DB01359,Gliclazide,Penbutolol,hypoglycemic activities
DB01120,DB01580,Gliclazide,Oxprenolol,hypoglycemic activities
DB01120,DB04846,Gliclazide,Celiprolol,hypoglycemic activities
DB01120,DB08807,Gliclazide,Bopindolol,hypoglycemic activities
DB01120,DB08808,Gliclazide,Bupranolol,hypoglycemic activities
DB01120,DB01182,Gliclazide,Propafenone,hypoglycemic activities
DB01120,DB09351,Gliclazide,Levobetaxolol,hypoglycemic activities
DB01120,DB01151,Gliclazide,Desipramine,hypoglycemic activities
DB01121,DB09273,Phenacemide,Doxofylline,serum concentration
DB01121,DB06148,Phenacemide,Mianserin,therapeutic efficacy
DB01122,DB01409,Ambenonium,Tiotropium,therapeutic efficacy
DB01122,DB08897,Ambenonium,Aclidinium,therapeutic efficacy
DB01122,DB01148,Ambenonium,Flavoxate,therapeutic efficacy
DB01122,DB01173,Ambenonium,Orphenadrine,therapeutic efficacy
DB01122,DB01199,Ambenonium,Tubocurarine,therapeutic efficacy
DB01122,DB01337,Ambenonium,Pancuronium,therapeutic efficacy
DB01122,DB01338,Ambenonium,Pipecuronium,therapeutic efficacy
DB01122,DB01339,Ambenonium,Vecuronium,therapeutic efficacy
DB01122,DB01591,Ambenonium,Solifenacin,therapeutic efficacy
DB01122,DB06702,Ambenonium,Fesoterodine,therapeutic efficacy
DB01122,DB09300,Ambenonium,Butylscopolamine,therapeutic efficacy
DB01122,DB12278,Ambenonium,Propiverine,therapeutic efficacy
DB01122,DB11181,Ambenonium,Homatropine,therapeutic efficacy
DB01122,DB09076,Ambenonium,Umeclidinium,therapeutic efficacy
DB01122,DB11315,Ambenonium,Methscopolamine,therapeutic efficacy
DB01122,DB01136,Ambenonium,Carvedilol,bradycardic activities
DB01122,DB01193,Ambenonium,Acebutolol,bradycardic activities
DB01122,DB01203,Ambenonium,Nadolol,bradycardic activities
DB01122,DB01210,Ambenonium,Levobunolol,bradycardic activities
DB01122,DB01214,Ambenonium,Metipranolol,bradycardic activities
DB01122,DB04861,Ambenonium,Nebivolol,bradycardic activities
DB01122,DB01295,Ambenonium,Bevantolol,bradycardic activities
DB01122,DB01297,Ambenonium,Practolol,bradycardic activities
DB01122,DB01359,Ambenonium,Penbutolol,bradycardic activities
DB01122,DB01580,Ambenonium,Oxprenolol,bradycardic activities
DB01122,DB04846,Ambenonium,Celiprolol,bradycardic activities
DB01122,DB08807,Ambenonium,Bopindolol,bradycardic activities
DB01122,DB08808,Ambenonium,Bupranolol,bradycardic activities
DB01122,DB06216,Ambenonium,Asenapine,bradycardic activities
DB01122,DB01182,Ambenonium,Propafenone,bradycardic activities
DB01122,DB09351,Ambenonium,Levobetaxolol,bradycardic activities
DB01122,DB01151,Ambenonium,Desipramine,bradycardic activities
DB01122,DB01222,Ambenonium,Budesonide,risk or severity of adverse effects
DB01122,DB01234,Ambenonium,Dexamethasone,risk or severity of adverse effects
DB01122,DB01410,Ambenonium,Ciclesonide,risk or severity of adverse effects
DB01122,DB09091,Ambenonium,Tixocortol,risk or severity of adverse effects
DB01122,DB01130,Ambenonium,Prednicarbate,risk or severity of adverse effects
DB01122,DB01380,Ambenonium,Cortisone acetate,risk or severity of adverse effects
DB01122,DB08906,Ambenonium,Fluticasone furoate,risk or severity of adverse effects
DB01122,DB06781,Ambenonium,Difluprednate,risk or severity of adverse effects
DB01122,DB08971,Ambenonium,Fluocortolone,risk or severity of adverse effects
DB01122,DB01384,Ambenonium,Paramethasone,risk or severity of adverse effects
DB01122,DB01708,Ambenonium,Prasterone,risk or severity of adverse effects
DB01122,DB02187,Ambenonium,Equilin,risk or severity of adverse effects
DB01122,DB02789,Ambenonium,Pregnenolone,risk or severity of adverse effects
DB01122,DB04574,Ambenonium,Estrone sulfate,risk or severity of adverse effects
DB01122,DB06780,Ambenonium,Desoxycorticosterone acetate,risk or severity of adverse effects
DB01122,DB08905,Ambenonium,Formestane,risk or severity of adverse effects
DB01122,DB09095,Ambenonium,Difluocortolone,risk or severity of adverse effects
DB01122,DB09378,Ambenonium,Fluprednisolone,risk or severity of adverse effects
DB01122,DB11750,Ambenonium,Clobetasol,risk or severity of adverse effects
DB01122,DB13158,Ambenonium,Clobetasone,risk or severity of adverse effects
DB01122,DB01260,Ambenonium,Desonide,risk or severity of adverse effects
DB01122,DB06786,Ambenonium,Halcinonide,risk or severity of adverse effects
DB01122,DB11921,Ambenonium,Deflazacort,risk or severity of adverse effects
DB01122,DB13867,Ambenonium,Fluticasone,risk or severity of adverse effects
DB01122,DB04834,Ambenonium,Rapacuronium,neuromuscular blocking activities
DB01122,DB01226,Ambenonium,Mivacurium,neuromuscular blocking activities
DB01122,DB01273,Ambenonium,Varenicline,risk or severity of adverse effects
DB01122,DB03128,Ambenonium,Acetylcholine,risk or severity of adverse effects
DB01122,DB06709,Ambenonium,Methacholine,risk or severity of adverse effects
DB01124,DB09198,Tolbutamide,Lobeglitazone,hypoglycemic activities
DB01124,DB08912,Tolbutamide,Dabrafenib,serum concentration
DB01124,DB01261,Tolbutamide,Sitagliptin,hypoglycemic activities
DB01124,DB04876,Tolbutamide,Vildagliptin,hypoglycemic activities
DB01124,DB06203,Tolbutamide,Alogliptin,hypoglycemic activities
DB01124,DB06335,Tolbutamide,Saxagliptin,hypoglycemic activities
DB01124,DB08882,Tolbutamide,Linagliptin,hypoglycemic activities
DB01124,DB09265,Tolbutamide,Lixisenatide,hypoglycemic activities
DB01124,DB13928,Tolbutamide,Semaglutide,hypoglycemic activities
DB01124,DB08907,Tolbutamide,Canagliflozin,hypoglycemic activities
DB01124,DB09038,Tolbutamide,Empagliflozin,hypoglycemic activities
DB01124,DB01241,Tolbutamide,Gemfibrozil,metabolism
DB01124,DB09118,Tolbutamide,Stiripentol,metabolism
DB01124,DB01320,Tolbutamide,Fosphenytoin,metabolism
DB01124,DB01601,Tolbutamide,Lopinavir,metabolism
DB01124,DB01174,Tolbutamide,Phenobarbital,metabolism
DB01124,DB01201,Tolbutamide,Rifapentine,metabolism
DB01124,DB01283,Tolbutamide,Lumiracoxib,metabolism
DB01124,DB00532,Tolbutamide,Mephenytoin,metabolism
DB01124,DB01418,Tolbutamide,Acenocoumarol,metabolism
DB01124,DB01181,Tolbutamide,Ifosfamide,metabolism
DB01124,DB01142,Tolbutamide,Doxepin,metabolism
DB01124,DB01357,Tolbutamide,Mestranol,metabolism
DB01124,DB01355,Tolbutamide,Hexobarbital,metabolism
DB01124,DB01435,Tolbutamide,Antipyrine,metabolism
DB01124,DB05109,Tolbutamide,Trabectedin,metabolism
DB01124,DB04841,Tolbutamide,Flunarizine,metabolism
DB01124,DB06725,Tolbutamide,Lornoxicam,metabolism
DB01124,DB06414,Tolbutamide,Etravirine,metabolism
DB01124,DB01221,Tolbutamide,Ketamine,metabolism
DB01124,DB01229,Tolbutamide,Paclitaxel,metabolism
DB01124,DB01138,Tolbutamide,Sulfinpyrazone,metabolism
DB01124,DB01198,Tolbutamide,Zopiclone,metabolism
DB01124,DB06268,Tolbutamide,Sitaxentan,metabolism
DB01124,DB01424,Tolbutamide,Aminophenazone,metabolism
DB01124,DB01628,Tolbutamide,Etoricoxib,metabolism
DB01124,DB06737,Tolbutamide,Zaltoprofen,metabolism
DB01124,DB06739,Tolbutamide,Seratrodast,metabolism
DB01124,DB06738,Tolbutamide,Ketobemidone,metabolism
DB01124,DB06736,Tolbutamide,Aceclofenac,metabolism
DB01124,DB08798,Tolbutamide,Sulfamoxole,metabolism
DB01124,DB06697,Tolbutamide,Artemether,metabolism
DB01124,DB01156,Tolbutamide,Bupropion,metabolism
DB01124,DB01240,Tolbutamide,Epoprostenol,metabolism
DB01124,DB01544,Tolbutamide,Flunitrazepam,metabolism
DB01124,DB01159,Tolbutamide,Halothane,metabolism
DB01124,DB05381,Tolbutamide,Histamine,metabolism
DB01124,DB01177,Tolbutamide,Idarubicin,metabolism
DB01124,DB01171,Tolbutamide,Moclobemide,metabolism
DB01124,DB01132,Tolbutamide,Pioglitazone,metabolism
DB01124,DB01131,Tolbutamide,Proguanil,metabolism
DB01124,DB01589,Tolbutamide,Quazepam,metabolism
DB01124,DB04898,Tolbutamide,Ximelagatran,metabolism
DB01124,DB01274,Tolbutamide,Arformoterol,metabolism
DB01124,DB06803,Tolbutamide,Niclosamide,metabolism
DB01124,DB01154,Tolbutamide,Thiamylal,metabolism
DB01124,DB08828,Tolbutamide,Vismodegib,metabolism
DB01124,DB06204,Tolbutamide,Tapentadol,metabolism
DB01124,DB06209,Tolbutamide,Prasugrel,metabolism
DB01124,DB08860,Tolbutamide,Pitavastatin,metabolism
DB01124,DB08875,Tolbutamide,Cabozantinib,metabolism
DB01124,DB06605,Tolbutamide,Apixaban,metabolism
DB01124,DB06292,Tolbutamide,Dapagliflozin,metabolism
DB01124,DB09048,Tolbutamide,Netupitant,metabolism
DB01124,DB09080,Tolbutamide,Olodaterol,metabolism
DB01124,DB09068,Tolbutamide,Vortioxetine,metabolism
DB01124,DB09570,Tolbutamide,Ixazomib,metabolism
DB01124,DB11560,Tolbutamide,Lesinurad,metabolism
DB01124,DB05541,Tolbutamide,Brivaracetam,metabolism
DB01124,DB03756,Tolbutamide,Doconexent,metabolism
DB01124,DB11614,Tolbutamide,Rupatadine,metabolism
DB01124,DB13874,Tolbutamide,Enasidenib,metabolism
DB01124,DB09061,Tolbutamide,Cannabidiol,metabolism
DB01124,DB13943,Tolbutamide,Testosterone cypionate,metabolism
DB01124,DB13944,Tolbutamide,Testosterone enanthate,metabolism
DB01124,DB13946,Tolbutamide,Testosterone undecanoate,metabolism
DB01124,DB13952,Tolbutamide,Estradiol acetate,metabolism
DB01124,DB13953,Tolbutamide,Estradiol benzoate,metabolism
DB01124,DB13954,Tolbutamide,Estradiol cypionate,metabolism
DB01124,DB13955,Tolbutamide,Estradiol dienanthate,metabolism
DB01124,DB13956,Tolbutamide,Estradiol valerate,metabolism
DB01124,DB13941,Tolbutamide,Piperaquine,metabolism
DB01124,DB11586,Tolbutamide,Asunaprevir,metabolism
DB01124,DB14011,Tolbutamide,Nabiximols,metabolism
DB01124,DB14033,Tolbutamide,Acetyl sulfisoxazole,metabolism
DB01124,DB11995,Tolbutamide,Avatrombopag,metabolism
DB01124,DB06595,Tolbutamide,Midostaurin,metabolism
DB01124,DB09167,Tolbutamide,Dosulepin,metabolism
DB01124,DB11672,Tolbutamide,Curcumin,metabolism
DB01124,DB09124,Tolbutamide,Medrogestone,serum concentration
DB01124,DB11827,Tolbutamide,Ertugliflozin,hypoglycemic activities
DB01124,DB11901,Tolbutamide,Apalutamide,serum concentration
DB01124,DB09280,Tolbutamide,Lumacaftor,serum concentration
DB01124,DB01609,Tolbutamide,Deferasirox,serum concentration
DB01124,DB01136,Tolbutamide,Carvedilol,serum concentration
DB01124,DB06218,Tolbutamide,Lacosamide,serum concentration
DB01124,DB04938,Tolbutamide,Ospemifene,serum concentration
DB01124,DB08439,Tolbutamide,Parecoxib,serum concentration
DB01124,DB08881,Tolbutamide,Vemurafenib,serum concentration
DB01124,DB09063,Tolbutamide,Ceritinib,serum concentration
