drug1_name,drug2_name,drug1_normalized,drug2_normalized,interaction_type
Nitrendipine,Vemurafenib,nitrendipine,vemurafenib,serum concentration
Nitrendipine,Itraconazole,nitrendipine,itraconazole,metabolism
Nitrendipine,Clarithromycin,nitrendipine,clarithromycin,metabolism
Nitrendipine,Darunavir,nitrendipine,darunavir,metabolism
Nitrendipine,Lopinavir,nitrendipine,lopinavir,metabolism
Nitrendipine,Amiodarone,nitrendipine,amiodarone,metabolism
Nitrendipine,Acemetacin,nitrendipine,acemetacin,therapeutic efficacy
Nitrendipine,Lacidipine,nitrendipine,lacidipine,hypotensive activities
Nitrendipine,Everolimus,nitrendipine,everolimus,serum concentration
Nitrendipine,Ursodeoxycholic acid,nitrendipine,ursodeoxycholic acid,absorption
Nitrendipine,Amifostine,nitrendipine,amifostine,hypotensive activities
Nitrendipine,Colchicine,nitrendipine,colchicine,serum concentration
Nitrendipine,Magnesium oxide,nitrendipine,magnesium oxide,risk or severity of hypotension and neuromuscular blockade
Nitrendipine,Magnesium hydroxide,nitrendipine,magnesium hydroxide,risk or severity of hypotension and neuromuscular blockade
Nitrendipine,Dabigatran etexilate,nitrendipine,dabigatran etexilate,serum concentration of active metabolites
Nitrendipine,Deferasirox,nitrendipine,deferasirox,serum concentration
Nitrendipine,Udenafil,nitrendipine,udenafil,antihypertensive activities
Nitrendipine,Avanafil,nitrendipine,avanafil,antihypertensive activities
Nitrendipine,Ledipasvir,nitrendipine,ledipasvir,serum concentration
Nitrendipine,Iloprost,nitrendipine,iloprost,risk or severity of adverse effects
Nitrendipine,Sevoflurane,nitrendipine,sevoflurane,risk or severity of adverse effects
Nitrendipine,Papaverine,nitrendipine,papaverine,risk or severity of adverse effects
Nitrendipine,Nifedipine,nitrendipine,nifedipine,risk or severity of adverse effects
Nitrendipine,Quetiapine,nitrendipine,quetiapine,risk or severity of adverse effects
Nitrendipine,Dapagliflozin,nitrendipine,dapagliflozin,risk or severity of adverse effects
Nitrendipine,Empagliflozin,nitrendipine,empagliflozin,risk or severity of adverse effects
Nitrendipine,Fosamprenavir,nitrendipine,fosamprenavir,metabolism
Nitrendipine,Nilotinib,nitrendipine,nilotinib,metabolism
Nitrendipine,Olaparib,nitrendipine,olaparib,metabolism
Nitrendipine,Aripiprazole,nitrendipine,aripiprazole,hypotensive activities
Nitrendipine,Rasagiline,nitrendipine,rasagiline,hypotensive activities
Nitrendipine,Nintedanib,nitrendipine,nintedanib,serum concentration
Nitrendipine,Levodopa,nitrendipine,levodopa,orthostatic hypotensive activities
Nitrendipine,Calcium glubionate,nitrendipine,calcium glubionate,therapeutic efficacy
Nitrendipine,Moxonidine,nitrendipine,moxonidine,hypotensive activities
Nitrendipine,Rilmenidine,nitrendipine,rilmenidine,hypotensive activities
Nitrendipine,Carvedilol,nitrendipine,carvedilol,hypotensive activities
Nitrendipine,Epoprostenol,nitrendipine,epoprostenol,hypotensive activities
Nitrendipine,Penbutolol,nitrendipine,penbutolol,hypotensive activities
Nitrendipine,Terlipressin,nitrendipine,terlipressin,hypotensive activities
Nitrendipine,Nebivolol,nitrendipine,nebivolol,hypotensive activities
Nitrendipine,Xylometazoline,nitrendipine,xylometazoline,hypotensive activities
Nitrendipine,Manidipine,nitrendipine,manidipine,hypotensive activities
Nitrendipine,Ambrisentan,nitrendipine,ambrisentan,hypotensive activities
Nitrendipine,Riociguat,nitrendipine,riociguat,hypotensive activities
Nitrendipine,Butenafine,nitrendipine,butenafine,therapeutic efficacy
Nitrendipine,Miconazole,nitrendipine,miconazole,therapeutic efficacy
Nitrendipine,Micafungin,nitrendipine,micafungin,therapeutic efficacy
Nitrendipine,Sertaconazole,nitrendipine,sertaconazole,therapeutic efficacy
Nitrendipine,Terazosin,nitrendipine,terazosin,risk or severity of hypotension
Nitrendipine,Zuclopenthixol,nitrendipine,zuclopenthixol,risk or severity of hypotension
Nitrendipine,Escitalopram,nitrendipine,escitalopram,risk or severity of hypotension
Nitrendipine,Pizotifen,nitrendipine,pizotifen,risk or severity of hypotension
Nitrendipine,Dasatinib,nitrendipine,dasatinib,serum concentration
Amoxicillin,Gemfibrozil,amoxicillin,gemfibrozil,metabolism
Amoxicillin,Acemetacin,amoxicillin,acemetacin,excretion rate of higher serum level
Amoxicillin,Lopinavir,amoxicillin,lopinavir,metabolism
Amoxicillin,Sertraline,amoxicillin,sertraline,metabolism
Amoxicillin,Armodafinil,amoxicillin,armodafinil,metabolism
Melatonin,Vemurafenib,melatonin,vemurafenib,serum concentration
Melatonin,Midostaurin,melatonin,midostaurin,metabolism
Melatonin,Gemfibrozil,melatonin,gemfibrozil,metabolism
Melatonin,Lopinavir,melatonin,lopinavir,metabolism
Melatonin,Amiodarone,melatonin,amiodarone,metabolism
Melatonin,Capecitabine,melatonin,capecitabine,metabolism
Melatonin,Nifedipine,melatonin,nifedipine,antihypertensive activities
Melatonin,Diphenhydramine,melatonin,diphenhydramine,risk or severity of adverse effects
Melatonin,Quetiapine,melatonin,quetiapine,risk or severity of adverse effects
Melatonin,Sevoflurane,melatonin,sevoflurane,risk or severity of adverse effects
Melatonin,Aripiprazole,melatonin,aripiprazole,risk or severity of adverse effects
Melatonin,Nitrazepam,melatonin,nitrazepam,risk or severity of adverse effects
Melatonin,Zuclopenthixol,melatonin,zuclopenthixol,risk or severity of adverse effects
Melatonin,Vigabatrin,melatonin,vigabatrin,risk or severity of adverse effects
Melatonin,Desipramine,melatonin,desipramine,risk or severity of adverse effects
Melatonin,Levetiracetam,melatonin,levetiracetam,risk or severity of adverse effects
Melatonin,Levodopa,melatonin,levodopa,risk or severity of adverse effects
Melatonin,Pizotifen,melatonin,pizotifen,risk or severity of adverse effects
Melatonin,Levocetirizine,melatonin,levocetirizine,risk or severity of adverse effects
Melatonin,Pomalidomide,melatonin,pomalidomide,risk or severity of adverse effects
Melatonin,Sertindole,melatonin,sertindole,risk or severity of adverse effects
Melatonin,Amisulpride,melatonin,amisulpride,risk or severity of adverse effects
Melatonin,Agomelatine,melatonin,agomelatine,risk or severity of adverse effects
Melatonin,Sertraline,melatonin,sertraline,metabolism
Melatonin,Armodafinil,melatonin,armodafinil,metabolism
Melatonin,Leflunomide,melatonin,leflunomide,metabolism
Melatonin,Manidipine,melatonin,manidipine,metabolism
Melatonin,Deferasirox,melatonin,deferasirox,serum concentration
Melatonin,Escitalopram,melatonin,escitalopram,risk or severity of adverse effects
Cefditoren,Rabeprazole,cefditoren,rabeprazole,serum concentration
Cefditoren,Magnesium oxide,cefditoren,magnesium oxide,serum concentration
Cefditoren,Hydrotalcite,cefditoren,hydrotalcite,serum concentration
Cefditoren,Magnesium hydroxide,cefditoren,magnesium hydroxide,serum concentration
Cefditoren,Bismuth Subcitrate,cefditoren,bismuth subcitrate,serum concentration
Cefditoren,Sodium bicarbonate,cefditoren,sodium bicarbonate,serum concentration
Glipizide,Fusidic Acid,glipizide,fusidic acid,serum concentration
Glipizide,Pioglitazone,glipizide,pioglitazone,hypoglycemic activities
Glipizide,Sitagliptin,glipizide,sitagliptin,hypoglycemic activities
Glipizide,Vildagliptin,glipizide,vildagliptin,hypoglycemic activities
Glipizide,Atorvastatin,glipizide,atorvastatin,hypoglycemic activities
Glipizide,Linagliptin,glipizide,linagliptin,hypoglycemic activities
Glipizide,Vemurafenib,glipizide,vemurafenib,serum concentration
Glipizide,Dapagliflozin,glipizide,dapagliflozin,hypoglycemic activities
Glipizide,Empagliflozin,glipizide,empagliflozin,hypoglycemic activities
Glipizide,Itraconazole,glipizide,itraconazole,metabolism
Glipizide,Darunavir,glipizide,darunavir,metabolism
Glipizide,Lopinavir,glipizide,lopinavir,metabolism
Glipizide,Amiodarone,glipizide,amiodarone,metabolism
Glipizide,Gemfibrozil,glipizide,gemfibrozil,metabolism
Glipizide,Capecitabine,glipizide,capecitabine,metabolism
Glipizide,Midostaurin,glipizide,midostaurin,metabolism
Glipizide,Deferasirox,glipizide,deferasirox,serum concentration
Glipizide,Miconazole,glipizide,miconazole,hypoglycemic activities
Glipizide,Gliclazide,glipizide,gliclazide,hypoglycemic activities
Glipizide,Sunitinib,glipizide,sunitinib,hypoglycemic activities
Glipizide,Rasagiline,glipizide,rasagiline,hypoglycemic activities
Glipizide,Fosamprenavir,glipizide,fosamprenavir,metabolism
Glipizide,Nilotinib,glipizide,nilotinib,metabolism
Glipizide,Olaparib,glipizide,olaparib,metabolism
Glipizide,Leflunomide,glipizide,leflunomide,metabolism
Glipizide,Manidipine,glipizide,manidipine,metabolism
Glipizide,Clarithromycin,glipizide,clarithromycin,serum concentration
Glipizide,Levofloxacin,glipizide,levofloxacin,hypoglycemic activities
Glipizide,Ofloxacin,glipizide,ofloxacin,hypoglycemic activities
Glipizide,Sertraline,glipizide,sertraline,hypoglycemic activities
Glipizide,Escitalopram,glipizide,escitalopram,hypoglycemic activities
Glipizide,Quetiapine,glipizide,quetiapine,therapeutic efficacy
Glipizide,Aripiprazole,glipizide,aripiprazole,therapeutic efficacy
Glipizide,Danazol,glipizide,danazol,therapeutic efficacy
Glipizide,Everolimus,glipizide,everolimus,therapeutic efficacy
Glipizide,Temsirolimus,glipizide,temsirolimus,therapeutic efficacy
Glipizide,Triptorelin,glipizide,triptorelin,therapeutic efficacy
Glipizide,Dienogest,glipizide,dienogest,therapeutic efficacy
Glipizide,Voglibose,glipizide,voglibose,hypoglycemic activities
Glipizide,Carbocisteine,glipizide,carbocisteine,risk or severity of adverse effects
Glipizide,Carvedilol,glipizide,carvedilol,hypoglycemic activities
Glipizide,Nebivolol,glipizide,nebivolol,hypoglycemic activities
Glipizide,Penbutolol,glipizide,penbutolol,hypoglycemic activities
Glipizide,Propafenone,glipizide,propafenone,hypoglycemic activities
Glipizide,Desipramine,glipizide,desipramine,hypoglycemic activities
Glipizide,Dasatinib,glipizide,dasatinib,serum concentration
Diphenhydramine,Vemurafenib,diphenhydramine,vemurafenib,serum concentration
Diphenhydramine,Escitalopram,diphenhydramine,escitalopram,QTc-prolonging activities
Diphenhydramine,Domperidone,diphenhydramine,domperidone,QTc-prolonging activities
Diphenhydramine,Quetiapine,diphenhydramine,quetiapine,QTc-prolonging activities
Diphenhydramine,Zuclopenthixol,diphenhydramine,zuclopenthixol,QTc-prolonging activities
Diphenhydramine,Nilotinib,diphenhydramine,nilotinib,QTc-prolonging activities
Diphenhydramine,Midostaurin,diphenhydramine,midostaurin,metabolism
Diphenhydramine,Gemfibrozil,diphenhydramine,gemfibrozil,metabolism
Diphenhydramine,Amiodarone,diphenhydramine,amiodarone,metabolism
Diphenhydramine,Bupropion,diphenhydramine,bupropion,metabolism
Diphenhydramine,Lopinavir,diphenhydramine,lopinavir,metabolism
Diphenhydramine,Capecitabine,diphenhydramine,capecitabine,metabolism
Diphenhydramine,Nebivolol,diphenhydramine,nebivolol,serum concentration
Diphenhydramine,Propafenone,diphenhydramine,propafenone,serum concentration
Diphenhydramine,Mianserin,diphenhydramine,mianserin,anticholinergic activities
Diphenhydramine,Mirabegron,diphenhydramine,mirabegron,risk or severity of adverse effects
Diphenhydramine,Solifenacin,diphenhydramine,solifenacin,risk or severity of adverse effects
Diphenhydramine,Butylscopolamine,diphenhydramine,butylscopolamine,risk or severity of adverse effects
Diphenhydramine,Neostigmine,diphenhydramine,neostigmine,therapeutic efficacy
Diphenhydramine,Levofloxacin,diphenhydramine,levofloxacin,QTc-prolonging activities
Diphenhydramine,Ofloxacin,diphenhydramine,ofloxacin,QTc-prolonging activities
Diphenhydramine,Clarithromycin,diphenhydramine,clarithromycin,QTc-prolonging activities
Diphenhydramine,Desipramine,diphenhydramine,desipramine,metabolism
Diphenhydramine,Carvedilol,diphenhydramine,carvedilol,metabolism
Diphenhydramine,Metoclopramide,diphenhydramine,metoclopramide,metabolism
Diphenhydramine,Sertraline,diphenhydramine,sertraline,metabolism
Diphenhydramine,Nifedipine,diphenhydramine,nifedipine,metabolism
Diphenhydramine,Sertindole,diphenhydramine,sertindole,metabolism
Diphenhydramine,Trabectedin,diphenhydramine,trabectedin,metabolism
Diphenhydramine,Levodopa,diphenhydramine,levodopa,metabolism
Diphenhydramine,Cilostazol,diphenhydramine,cilostazol,metabolism
Diphenhydramine,Pazopanib,diphenhydramine,pazopanib,metabolism
Diphenhydramine,Fingolimod,diphenhydramine,fingolimod,metabolism
Diphenhydramine,Ponatinib,diphenhydramine,ponatinib,metabolism
Diphenhydramine,Dapagliflozin,diphenhydramine,dapagliflozin,metabolism
Diphenhydramine,Rupatadine,diphenhydramine,rupatadine,metabolism
Diphenhydramine,Letermovir,diphenhydramine,letermovir,metabolism
Diphenhydramine,Ibrutinib,diphenhydramine,ibrutinib,metabolism
Diphenhydramine,Manidipine,diphenhydramine,manidipine,metabolism
Diphenhydramine,Betahistine,diphenhydramine,betahistine,therapeutic efficacy
Diphenhydramine,Sevoflurane,diphenhydramine,sevoflurane,risk or severity of adverse effects
Diphenhydramine,Nitrazepam,diphenhydramine,nitrazepam,risk or severity of adverse effects
Diphenhydramine,Vigabatrin,diphenhydramine,vigabatrin,risk or severity of adverse effects
Diphenhydramine,Levetiracetam,diphenhydramine,levetiracetam,risk or severity of adverse effects
Diphenhydramine,Pizotifen,diphenhydramine,pizotifen,risk or severity of adverse effects
Diphenhydramine,Levocetirizine,diphenhydramine,levocetirizine,risk or severity of adverse effects
Diphenhydramine,Pomalidomide,diphenhydramine,pomalidomide,risk or severity of adverse effects
Diphenhydramine,Amisulpride,diphenhydramine,amisulpride,risk or severity of adverse effects
Diphenhydramine,Agomelatine,diphenhydramine,agomelatine,risk or severity of adverse effects
Diphenhydramine,Armodafinil,diphenhydramine,armodafinil,metabolism
Diphenhydramine,Leflunomide,diphenhydramine,leflunomide,metabolism
Diphenhydramine,Darunavir,diphenhydramine,darunavir,serum concentration
Diphenhydramine,Deferasirox,diphenhydramine,deferasirox,serum concentration
Diphenhydramine,Aripiprazole,diphenhydramine,aripiprazole,serum concentration
Atorvastatin,Ombitasvir,atorvastatin,ombitasvir,serum concentration
Atorvastatin,Paritaprevir,atorvastatin,paritaprevir,serum concentration
Atorvastatin,Nifedipine,atorvastatin,nifedipine,risk or severity of adverse effects
Atorvastatin,Rabeprazole,atorvastatin,rabeprazole,risk or severity of adverse effects
Atorvastatin,Cilostazol,atorvastatin,cilostazol,risk or severity of adverse effects
Atorvastatin,Itraconazole,atorvastatin,itraconazole,risk or severity of adverse effects
Atorvastatin,Clindamycin,atorvastatin,clindamycin,risk or severity of adverse effects
Atorvastatin,Gemfibrozil,atorvastatin,gemfibrozil,risk or severity of adverse effects
Atorvastatin,Dasatinib,atorvastatin,dasatinib,risk or severity of adverse effects
Atorvastatin,Darunavir,atorvastatin,darunavir,risk or severity of adverse effects
Atorvastatin,Lopinavir,atorvastatin,lopinavir,risk or severity of adverse effects
Atorvastatin,Fosamprenavir,atorvastatin,fosamprenavir,risk or severity of adverse effects
Atorvastatin,Temsirolimus,atorvastatin,temsirolimus,risk or severity of adverse effects
Atorvastatin,Miconazole,atorvastatin,miconazole,risk or severity of adverse effects
Atorvastatin,Sertraline,atorvastatin,sertraline,risk or severity of adverse effects
Atorvastatin,Amiodarone,atorvastatin,amiodarone,risk or severity of adverse effects
Atorvastatin,Docetaxel,atorvastatin,docetaxel,risk or severity of adverse effects
Atorvastatin,Nilotinib,atorvastatin,nilotinib,risk or severity of adverse effects
Atorvastatin,Pazopanib,atorvastatin,pazopanib,risk or severity of adverse effects
Atorvastatin,Colchicine,atorvastatin,colchicine,risk or severity of adverse effects
Atorvastatin,Desipramine,atorvastatin,desipramine,risk or severity of adverse effects
Atorvastatin,Ambroxol,atorvastatin,ambroxol,risk or severity of adverse effects
Atorvastatin,Anastrozole,atorvastatin,anastrozole,risk or severity of adverse effects
Atorvastatin,Danazol,atorvastatin,danazol,risk or severity of adverse effects
Atorvastatin,Levofloxacin,atorvastatin,levofloxacin,risk or severity of adverse effects
Atorvastatin,Pilocarpine,atorvastatin,pilocarpine,risk or severity of adverse effects
Atorvastatin,Rosuvastatin,atorvastatin,rosuvastatin,risk or severity of adverse effects
Atorvastatin,Linagliptin,atorvastatin,linagliptin,risk or severity of adverse effects
Atorvastatin,Regorafenib,atorvastatin,regorafenib,risk or severity of adverse effects
Atorvastatin,Olaparib,atorvastatin,olaparib,risk or severity of adverse effects
Atorvastatin,Manidipine,atorvastatin,manidipine,risk or severity of adverse effects
Atorvastatin,Sertaconazole,atorvastatin,sertaconazole,risk or severity of myopathy
Atorvastatin,Silodosin,atorvastatin,silodosin,serum concentration
Atorvastatin,Ibrutinib,atorvastatin,ibrutinib,serum concentration
Atorvastatin,Tolvaptan,atorvastatin,tolvaptan,serum concentration
Atorvastatin,Trabectedin,atorvastatin,trabectedin,myopathic rhabdomyolysis activities
Atorvastatin,Fusidic Acid,atorvastatin,fusidic acid,serum concentration
Atorvastatin,Bosutinib,atorvastatin,bosutinib,serum concentration
Atorvastatin,Gliclazide,atorvastatin,gliclazide,hypoglycemic activities
Atorvastatin,Vemurafenib,atorvastatin,vemurafenib,serum concentration
